EV,Price Target,Team,league,Price,Book,Position,Time Until,Player,Game,Type,Line,result
0.1469720279720278,-240,sac,nba,-240,bet365,under,0m,jonas valanciunas,new orleans pelicans @ sacramento kings,steals,0.5,"bet odds, availability or price changed"
0.2559085714285714,1000,sac,nba,1000,bet365,side,0m,zach lavine,new orleans pelicans @ sacramento kings,first_basket,0.0,successful bet
0.102105065666042,120,nop,nba,120,bet365,under,0m,zion williamson,new orleans pelicans @ sacramento kings,steals_blocks,1.5,"bet odds, availability or price changed"
0.10980969030968935,124,sac,nba,125,bet365,over,0m,keon ellis,new orleans pelicans @ sacramento kings,three_pointers_made,1.5,"bet odds, availability or price changed"
0.2052517482517491,160,sac,nba,165,bet365,under,0m,demar derozan,new orleans pelicans @ sacramento kings,three_pointers_made,0.5,successful bet
0.2154285714285707,110,nop,nba,125,bet365,under,0m,trey murphy iii,new orleans pelicans @ sacramento kings,turnovers,1.5,Failed to confirm bet placement
0.1408713455219474,115,nop,nba,115,bet365,over,-7m,javonte green,new orleans pelicans @ sacramento kings,turnovers,0.5,successful bet
0.16357268189381263,115,sac,nba,115,bet365,under,-7m,malik monk,new orleans pelicans @ sacramento kings,turnovers,2.5,successful bet
0.13106293706293692,-250,sac,nba,-250,bet365,under,-7m,jonas valanciunas,new orleans pelicans @ sacramento kings,steals,0.5,successful bet
0.1501713286713281,100,nop,nba,105,bet365,under,-7m,trey murphy iii,new orleans pelicans @ sacramento kings,turnovers,1.5,Failed to confirm bet placement
0.16946583358178888,-119,uta,nba,-115,bet365,under,11m,jordan clarkson,utah jazz @ los angeles clippers,points_rebounds_assists,27.5,successful bet
0.18147086635110382,-120,lac,nba,-115,bet365,under,11m,james harden,utah jazz @ los angeles clippers,points_rebounds,28.5,successful bet
0.12033902648315437,-116,lac,nba,-115,bet365,under,11m,james harden,utah jazz @ los angeles clippers,points_rebounds_assists,38.5,successful bet
0.23050349650349553,170,lac,nba,170,bet365,under,11m,nicolas batum,utah jazz @ los angeles clippers,steals_blocks,0.5,Failed to confirm bet placement
0.23050349650349553,170,lac,nba,170,bet365,under,4m,nicolas batum,utah jazz @ los angeles clippers,steals_blocks,0.5,successful bet
0.10302097902097833,130,uta,nba,130,bet365,under,4m,kyle filipowski,utah jazz @ los angeles clippers,steals,0.5,successful bet
0.10656188307105835,135,lac,nba,135,bet365,under,4m,kawhi leonard,utah jazz @ los angeles clippers,three_pointers_made,1.5,successful bet
0.1586574611828839,145,uta,nba,145,bet365,under,4m,keyonte george,utah jazz @ los angeles clippers,steals,0.5,successful bet
0.3525058584679069,180,uta,nba,180,bet365,under,4m,jordan clarkson,utah jazz @ los angeles clippers,steals,0.5,successful bet
0.17084830892378003,100,lac,nba,100,bet365,under,4m,nicolas batum,utah jazz @ los angeles clippers,steals,0.5,successful bet
0.19654732895969917,135,uta,nba,145,bet365,over,4m,svi mykhailiuk,utah jazz @ los angeles clippers,turnovers,1.5,successful bet
0.24001360404301508,110,lac,nba,125,bet365,under,4m,james harden,utah jazz @ los angeles clippers,three_pointers_made,2.5,successful bet
0.1278942762863517,-160,uta,nba,-160,bet365,under,4m,jordan clarkson,utah jazz @ los angeles clippers,steals_blocks,1.5,successful bet
0.20039860139860083,100,lac,nba,110,bet365,under,4m,norman powell,utah jazz @ los angeles clippers,turnovers,1.5,successful bet
0.16944611836366524,-115,uta,nba,-110,bet365,under,4m,jordan clarkson,utah jazz @ los angeles clippers,turnovers,2.5,successful bet
0.21374082554613455,120,lac,nba,132,bet365,under,4m,derrick jones jr.,utah jazz @ los angeles clippers,turnovers,0.5,successful bet
0.2647163262269635,140,uta,nba,150,bet365,under,4m,isaiah collier,utah jazz @ los angeles clippers,three_pointers_made,0.5,successful bet
0.18962660416506533,-130,uta,nba,-130,bet365,under,4m,jordan clarkson,utah jazz @ los angeles clippers,three_pointers_made,2.5,successful bet
0.11734256226267124,-118,lac,nba,-115,bet365,under,4m,james harden,utah jazz @ los angeles clippers,1q_points,7.5,successful bet
0.2666315237433993,125,lac,nba,135,bet365,under,4m,nicolas batum,utah jazz @ los angeles clippers,points,2.5,successful bet
0.1273503887416925,-130,uta,nba,-125,bet365,under,4m,jordan clarkson,utah jazz @ los angeles clippers,rebounds,3.5,successful bet
0.13742771779979715,-115,lac,nba,-110,bet365,under,-3m,james harden,utah jazz @ los angeles clippers,points_assists,32.5,successful bet
0.20326692355263723,-110,lac,nba,-105,bet365,under,-3m,james harden,utah jazz @ los angeles clippers,turnovers,3.5,successful bet
0.19581818181818086,160,lac,nba,160,bet365,under,-3m,ivica zubac,utah jazz @ los angeles clippers,steals,0.5,successful bet
0.364084705882353,800,lac,nba,800,bet365,side,-3m,kawhi leonard,utah jazz @ los angeles clippers,first_basket,0.0,successful bet
